AlertTimestamp,StoreID,ReportMonth,StoreLocation,StoreCategory,Metric,ObservedValue,Threshold,Operator,BreachAmount,Severity,RecommendedAction
2026-05-28 12:31:54,STORE-1204,2024-09-30,San Francisco,Grocery,Burn Rate,83.57,60.0,>,23.57,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1544,2025-01-31,San Francisco,Electronics,Burn Rate,83.17,60.0,>,23.17,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1356,2025-05-31,Palo Alto,Electronics,Burn Rate,82.86,60.0,>,22.86,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0824,2025-01-31,Los Angeles,Grocery,Burn Rate,82.7,60.0,>,22.7,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0438,2024-11-30,Palo Alto,Grocery,Burn Rate,82.31,60.0,>,22.31,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0194,2024-07-31,Palo Alto,Grocery,Burn Rate,82.02,60.0,>,22.02,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1306,2025-03-31,Palo Alto,Electronics,Burn Rate,81.68,60.0,>,21.68,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0473,2025-10-31,Los Angeles,Grocery,Burn Rate,81.51,60.0,>,21.51,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0874,2025-03-31,Palo Alto,Grocery,Burn Rate,81.45,60.0,>,21.45,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1612,2024-09-30,San Francisco,Grocery,Burn Rate,81.4,60.0,>,21.4,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0832,2025-09-30,Palo Alto,Grocery,Burn Rate,81.32,60.0,>,21.32,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0737,2025-10-31,San Francisco,Electronics,Burn Rate,81.22,60.0,>,21.22,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1564,2024-09-30,Palo Alto,Grocery,Burn Rate,81.19,60.0,>,21.19,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1098,2025-11-30,Palo Alto,Electronics,Burn Rate,81.17,60.0,>,21.17,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0551,2026-04-30,San Francisco,Clothing,Burn Rate,81.07,60.0,>,21.07,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0396,2025-05-31,San Francisco,Electronics,Burn Rate,80.99,60.0,>,20.99,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1613,2024-10-31,Sacramento,Grocery,Burn Rate,80.69,60.0,>,20.69,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1441,2024-06-30,Sacramento,Grocery,Burn Rate,80.31,60.0,>,20.31,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1090,2025-03-31,Sacramento,Grocery,Burn Rate,80.25,60.0,>,20.25,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0965,2024-10-31,Palo Alto,Grocery,Burn Rate,80.16,60.0,>,20.16,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0823,2024-12-31,Los Angeles,Electronics,Burn Rate,79.88,60.0,>,19.88,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0833,2025-10-31,Sacramento,Grocery,Burn Rate,79.69,60.0,>,19.69,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1271,2026-04-30,San Francisco,Grocery,Burn Rate,79.56,60.0,>,19.56,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0091,2025-12-31,San Francisco,Grocery,Burn Rate,79.48,60.0,>,19.48,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1097,2025-10-31,Palo Alto,Grocery,Burn Rate,79.22,60.0,>,19.22,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0582,2024-11-30,Los Angeles,Grocery,Burn Rate,79.14,60.0,>,19.14,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1325,2024-10-31,Los Angeles,Grocery,Burn Rate,78.97,60.0,>,18.97,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0348,2025-05-31,Los Angeles,Grocery,Burn Rate,78.92,60.0,>,18.92,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1560,2026-05-31,San Francisco,Electronics,Burn Rate,78.87,60.0,>,18.87,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1136,2025-01-31,San Francisco,Grocery,Burn Rate,78.67,60.0,>,18.67,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0733,2025-06-30,Sacramento,Grocery,Burn Rate,78.58,60.0,>,18.58,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0858,2025-11-30,San Francisco,Grocery,Burn Rate,78.32,60.0,>,18.32,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0242,2024-07-31,Los Angeles,Electronics,Burn Rate,78.2,60.0,>,18.2,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0102,2024-11-30,San Francisco,Grocery,Burn Rate,77.88,60.0,>,17.88,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1228,2024-09-30,Sacramento,Grocery,Burn Rate,77.88,60.0,>,17.88,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0474,2025-11-30,Los Angeles,Grocery,Burn Rate,77.81,60.0,>,17.81,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1102,2026-03-31,San Francisco,Electronics,Burn Rate,77.72,60.0,>,17.72,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0230,2025-07-31,Palo Alto,Electronics,Burn Rate,77.68,60.0,>,17.68,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0257,2025-10-31,Los Angeles,Electronics,Burn Rate,77.61,60.0,>,17.61,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0991,2024-12-31,Palo Alto,Grocery,Burn Rate,77.55,60.0,>,17.55,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1188,2025-05-31,San Francisco,Clothing,Burn Rate,77.19,60.0,>,17.19,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1181,2024-10-31,Palo Alto,Grocery,Burn Rate,77.15,60.0,>,17.15,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0687,2025-08-31,Palo Alto,Electronics,Burn Rate,77.14,60.0,>,17.14,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0178,2025-03-31,San Francisco,Grocery,Burn Rate,77.08,60.0,>,17.08,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0306,2025-11-30,Palo Alto,Clothing,Burn Rate,76.91,60.0,>,16.91,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0519,2025-08-31,San Francisco,Grocery,Burn Rate,76.82,60.0,>,16.82,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1451,2025-04-30,Palo Alto,Electronics,Burn Rate,76.82,60.0,>,16.82,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1235,2025-04-30,San Francisco,Grocery,Burn Rate,76.71,60.0,>,16.71,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1126,2026-03-31,San Francisco,Electronics,Burn Rate,76.53,60.0,>,16.53,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0281,2025-10-31,Los Angeles,Grocery,Burn Rate,76.52,60.0,>,16.52,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0056,2025-01-31,Palo Alto,Electronics,Burn Rate,76.48,60.0,>,16.48,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0255,2025-08-31,Palo Alto,Clothing,Burn Rate,76.47,60.0,>,16.47,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0456,2026-05-31,Palo Alto,Grocery,Burn Rate,76.35,60.0,>,16.35,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1339,2025-12-31,Palo Alto,Grocery,Burn Rate,76.3,60.0,>,16.3,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1543,2024-12-31,San Francisco,Grocery,Burn Rate,76.24,60.0,>,16.24,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1009,2024-06-30,Los Angeles,Electronics,Burn Rate,76.1,60.0,>,16.1,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1626,2025-11-30,Los Angeles,Grocery,Burn Rate,75.88,60.0,>,15.88,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1028,2026-01-31,Palo Alto,Electronics,Burn Rate,75.83,60.0,>,15.83,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1053,2026-02-28,San Francisco,Grocery,Burn Rate,75.7,60.0,>,15.7,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1588,2024-09-30,San Francisco,Grocery,Burn Rate,75.51,60.0,>,15.51,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0125,2024-10-31,San Francisco,Grocery,Burn Rate,75.48,60.0,>,15.48,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1404,2025-05-31,Los Angeles,Electronics,Burn Rate,75.44,60.0,>,15.44,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0454,2026-03-31,Los Angeles,Grocery,Burn Rate,75.28,60.0,>,15.28,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0146,2024-07-31,Sacramento,Electronics,Burn Rate,75.27,60.0,>,15.27,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0703,2024-12-31,Los Angeles,Grocery,Burn Rate,75.11,60.0,>,15.11,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1621,2025-06-30,Los Angeles,Grocery,Burn Rate,75.09,60.0,>,15.09,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0398,2025-07-31,Los Angeles,Electronics,Burn Rate,75.08,60.0,>,15.08,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1611,2024-08-31,Palo Alto,Electronics,Burn Rate,75.03,60.0,>,15.03,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0731,2025-04-30,San Francisco,Grocery,Burn Rate,75.01,60.0,>,15.01,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0450,2025-11-30,Sacramento,Electronics,Burn Rate,74.95,60.0,>,14.95,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0583,2024-12-31,Palo Alto,Grocery,Burn Rate,74.65,60.0,>,14.65,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0213,2026-02-28,San Francisco,Electronics,Burn Rate,74.57,60.0,>,14.57,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1602,2025-11-30,San Francisco,Electronics,Burn Rate,74.52,60.0,>,14.52,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1019,2025-04-30,San Francisco,Grocery,Burn Rate,74.49,60.0,>,14.49,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0558,2024-11-30,Sacramento,Electronics,Burn Rate,74.44,60.0,>,14.44,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0617,2025-10-31,Sacramento,Electronics,Burn Rate,74.37,60.0,>,14.37,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0628,2024-09-30,Los Angeles,Clothing,Burn Rate,74.32,60.0,>,14.32,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1649,2025-10-31,Palo Alto,Clothing,Burn Rate,74.22,60.0,>,14.22,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0530,2024-07-31,Palo Alto,Grocery,Burn Rate,74.17,60.0,>,14.17,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1425,2025-02-28,Sacramento,Grocery,Burn Rate,74.17,60.0,>,14.17,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0133,2025-06-30,San Francisco,Grocery,Burn Rate,74.08,60.0,>,14.08,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0329,2025-10-31,San Francisco,Electronics,Burn Rate,74.07,60.0,>,14.07,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1329,2025-02-28,Sacramento,Electronics,Burn Rate,74.07,60.0,>,14.07,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1174,2026-03-31,Palo Alto,Grocery,Burn Rate,73.81,60.0,>,13.81,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1152,2026-05-31,Los Angeles,Grocery,Burn Rate,73.6,60.0,>,13.6,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0443,2025-04-30,Los Angeles,Electronics,Burn Rate,73.55,60.0,>,13.55,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1030,2026-03-31,Sacramento,Grocery,Burn Rate,73.55,60.0,>,13.55,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0313,2024-06-30,Sacramento,Grocery,Burn Rate,73.54,60.0,>,13.54,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1018,2025-03-31,Los Angeles,Electronics,Burn Rate,73.41,60.0,>,13.41,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-1502,2025-07-31,Palo Alto,Grocery,Burn Rate,73.34,60.0,>,13.34,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0817,2024-06-30,Sacramento,Grocery,Burn Rate,73.26,60.0,>,13.26,HIGH,Average monthly burn is above tolerance; review cost structure and working capital.
2026-05-28 12:31:54,STORE-0027,2024-08-31,Sacramento,Grocery,CLV/CAC Ratio,1.19,3.0,<,1.81,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0183,2025-08-31,Los Angeles,Grocery,CLV/CAC Ratio,1.19,3.0,<,1.81,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0904,2025-09-30,Los Angeles,Electronics,CLV/CAC Ratio,1.19,3.0,<,1.81,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0157,2025-06-30,Los Angeles,Electronics,CLV/CAC Ratio,1.2,3.0,<,1.8,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0335,2026-04-30,San Francisco,Electronics,CLV/CAC Ratio,1.2,3.0,<,1.8,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1512,2026-05-31,Sacramento,Clothing,CLV/CAC Ratio,1.2,3.0,<,1.8,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0298,2025-03-31,Los Angeles,Electronics,CLV/CAC Ratio,1.21,3.0,<,1.79,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0804,2025-05-31,Palo Alto,Clothing,CLV/CAC Ratio,1.21,3.0,<,1.79,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0933,2026-02-28,Sacramento,Grocery,CLV/CAC Ratio,1.21,3.0,<,1.79,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1547,2025-04-30,Los Angeles,Grocery,CLV/CAC Ratio,1.21,3.0,<,1.79,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0417,2025-02-28,San Francisco,Clothing,CLV/CAC Ratio,1.22,3.0,<,1.78,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1027,2025-12-31,San Francisco,Electronics,CLV/CAC Ratio,1.22,3.0,<,1.78,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1447,2024-12-31,Sacramento,Electronics,CLV/CAC Ratio,1.22,3.0,<,1.78,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1619,2025-04-30,Palo Alto,Electronics,CLV/CAC Ratio,1.22,3.0,<,1.78,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0222,2024-11-30,Sacramento,Electronics,CLV/CAC Ratio,1.23,3.0,<,1.77,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0929,2025-10-31,Sacramento,Grocery,CLV/CAC Ratio,1.23,3.0,<,1.77,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-1608,2026-05-31,Los Angeles,Clothing,CLV/CAC Ratio,1.23,3.0,<,1.77,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0131,2025-04-30,Palo Alto,Clothing,CLV/CAC Ratio,1.24,3.0,<,1.76,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0534,2024-11-30,Palo Alto,Electronics,CLV/CAC Ratio,1.24,3.0,<,1.76,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0095,2026-04-30,Los Angeles,Electronics,CLV/CAC Ratio,1.25,3.0,<,1.75,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0135,2025-08-31,Sacramento,Electronics,CLV/CAC Ratio,1.25,3.0,<,1.75,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0245,2024-10-31,Palo Alto,Clothing,CLV/CAC Ratio,1.25,3.0,<,1.75,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0887,2026-04-30,Palo Alto,Electronics,CLV/CAC Ratio,1.25,3.0,<,1.75,HIGH,Customer value does not sufficiently exceed acquisition cost.
2026-05-28 12:31:54,STORE-0956,2026-01-31,San Francisco,Grocery,CLV/CAC Ratio,1.25,3.0,<,1.75,HIGH,Customer value does not sufficiently exceed acquisition cost.
